meeting_id,department,word_count,positive_count,negative_count,sentiment_score
M_3412,Engineering,3680,153,80,5.06
M_3413,HR,3277,67,81,6.11
M_3414,Customer Support,2775,62,71,5.07
M_3415,Finance,2292,127,70,6.02
M_3416,Sales,1427,78,44,6.07
M_3417,Operations,4249,145,90,4.01
M_3418,Sales,1816,101,40,4.22
M_3419,Engineering,3097,135,65,4.0
M_3420,Customer Support,3453,180,90,5.1
M_3421,Operations,2000,74,47,5.16
M_3422,Customer Support,3434,84,125,4.34
M_3423,Engineering,3187,119,98,4.77
M_3424,Product Management,4055,155,149,6.62
M_3425,Operations,2077,87,64,4.45
M_3426,Finance,1342,32,52,5.59
M_3427,Operations,2045,121,59,5.3
M_3428,Product Management,2687,79,104,4.86
M_3429,Finance,2552,71,37,6.07
M_3430,Finance,2145,88,24,6.47
M_3431,Data Science,781,32,21,4.95
M_3432,Customer Support,2923,109,115,5.17
M_3433,Marketing,4275,217,96,5.85
M_3434,Operations,2917,118,47,5.25
M_3435,HR,3048,135,78,5.35
M_3436,Sales,3015,147,88,5.34
M_3437,Finance,2857,59,55,4.77
M_3438,R&D,3338,142,104,4.65
M_3439,R&D,2855,158,112,5.88
M_3440,Sales,2218,45,81,5.48
M_3441,Marketing,1783,64,33,4.34
M_3442,Sales,2275,129,45,5.51
M_3443,Data Science,2782,94,58,2.57
M_3444,Data Science,2215,84,48,4.77
M_3445,Operations,2782,164,36,5.49
M_3446,Customer Support,2895,80,95,4.45
M_3447,Customer Support,3249,73,68,6.07
M_3448,Finance,3654,198,132,5.64
M_3449,Engineering,2570,140,97,5.59
M_3450,Marketing,1323,51,14,4.16
M_3451,Operations,2189,88,86,4.72
M_3452,Operations,2539,135,79,4.83
M_3453,HR,847,41,21,4.61
M_3454,R&D,3749,114,81,4.45
M_3455,Engineering,2628,54,67,3.5
M_3456,Marketing,2843,111,56,4.38
M_3457,Operations,3728,202,106,5.96
M_3458,Operations,1932,107,24,5.32
M_3459,Operations,3016,175,86,4.89
M_3460,Sales,2401,132,43,6.17
M_3461,Engineering,2334,100,24,6.26
M_3462,Operations,1805,68,47,5.12
M_3463,Finance,3999,203,109,5.67
M_3464,Engineering,2162,107,49,4.59
M_3465,Operations,3129,129,38,4.8
M_3466,Marketing,812,19,29,5.42
M_3467,Operations,3561,203,100,6.8
M_3468,Product Management,3446,131,46,6.39
M_3469,Engineering,2587,89,65,5.56
M_3470,Engineering,2295,103,57,5.32
M_3471,Customer Support,2860,134,33,5.96
M_3472,Finance,4559,129,128,5.64
M_3473,Operations,913,48,31,3.35
M_3474,Product Management,3203,101,104,4.15
M_3475,Customer Support,1679,46,27,4.95
M_3476,IT,2482,89,89,3.57
M_3477,Finance,2276,112,46,4.57
M_3478,Marketing,2114,123,81,4.87
M_3479,HR,2490,130,30,5.2
M_3480,Engineering,1479,85,36,5.1
M_3481,Finance,3426,87,95,4.75
M_3482,Sales,885,20,15,6.57
M_3483,R&D,2985,126,98,4.88
M_3484,Finance,2206,69,63,4.72
M_3485,Finance,1446,76,15,4.34
M_3486,HR,2682,125,75,6.01
M_3487,Engineering,1098,64,27,4.8
M_3488,Engineering,2535,76,40,4.27
M_3489,HR,1219,48,48,5.17
M_3490,Engineering,2915,116,107,4.42
M_3491,Finance,1668,49,31,4.69
M_3492,Legal,2094,91,54,4.85
M_3493,Legal,2764,104,53,4.43
M_3494,Operations,1804,68,60,6.89
M_3495,Sales,2447,84,92,5.64
M_3496,Product Management,1137,23,23,5.49
M_3497,Legal,3067,125,104,3.16
M_3498,Engineering,4088,136,102,4.39
M_3499,Customer Support,5012,100,109,3.78
M_3500,Sales,2582,83,98,4.81
M_3501,Customer Support,3209,99,81,4.96
M_3502,Data Science,897,32,21,5.95
M_3503,Engineering,3852,97,116,5.23
M_3504,Legal,3198,128,57,4.54
M_3505,Operations,2064,98,40,4.78
M_3506,IT,3613,163,137,5.96
M_3507,Marketing,2270,118,68,7.22
M_3508,Product Management,2087,79,72,5.14
M_3509,Engineering,2927,119,53,5.98
M_3510,Sales,1542,80,40,6.36
M_3511,Engineering,3419,126,133,5.58
M_3512,IT,1549,74,30,4.35
M_3513,Customer Support,1554,58,23,4.45
M_3514,Product Management,1681,61,42,5.43
M_3515,R&D,3183,160,68,6.26
M_3516,Engineering,1944,52,28,4.47
M_3517,HR,1286,43,47,3.34
M_3518,Engineering,1954,56,77,4.49
M_3519,Sales,2471,84,66,6.76
M_3520,Sales,1437,41,47,4.24
M_3521,Marketing,1463,63,52,4.34
M_3522,Sales,4400,228,136,6.13
M_3523,Engineering,1725,88,19,5.31
M_3524,Engineering,2209,76,32,5.67
M_3525,Engineering,2169,129,26,4.49
M_3526,IT,2120,92,21,5.07
M_3527,Customer Support,3059,110,58,5.64
M_3528,IT,3353,179,72,4.36
M_3529,Marketing,2224,109,38,6.83
M_3530,Sales,1387,69,16,5.21
M_3531,Customer Support,3646,101,94,5.24
M_3532,Sales,2414,93,43,5.65
M_3533,Sales,4057,220,137,4.93
M_3534,Sales,478,19,4,5.65
M_3535,Engineering,2675,126,94,5.56
M_3536,Sales,4226,183,163,5.8
M_3537,HR,2182,117,68,6.12
M_3538,Operations,2297,72,73,6.14
M_3539,Engineering,2765,118,105,4.1
M_3540,Sales,1997,49,32,4.69
M_3541,Customer Support,2219,105,88,3.71
M_3542,Engineering,2195,108,72,4.44
M_3543,Sales,1935,42,61,6.65
M_3544,Product Management,3605,169,75,5.71
M_3545,Engineering,2914,106,76,4.67
M_3546,Engineering,2725,68,80,4.95
M_3547,Marketing,3227,118,92,6.51
M_3548,Sales,2262,62,70,7.46
M_3549,Finance,1803,66,22,5.45
M_3550,Customer Support,1957,69,40,2.78
M_3551,Engineering,2501,123,57,5.5
M_3552,Finance,1546,78,27,6.08
M_3553,Marketing,2049,90,31,5.74
M_3554,Engineering,2035,42,28,5.65
M_3555,Operations,4412,252,92,5.65
M_3556,Sales,150,7,3,4.92
M_3557,Marketing,2338,49,27,4.6
M_3558,Engineering,4053,213,155,4.89
M_3559,Marketing,2609,73,85,6.1
M_3560,Sales,3178,137,101,5.18
M_3561,Customer Support,2589,100,39,5.15
M_3562,Engineering,1899,69,53,5.33
M_3563,HR,482,26,12,6.56
M_3564,Marketing,2684,100,105,5.2
M_3565,Customer Support,1801,41,58,3.22
M_3566,Finance,1779,102,48,5.82
M_3567,Operations,2050,116,72,6.93
M_3568,Customer Support,4070,192,59,5.42
M_3569,Product Management,4664,180,48,4.65
M_3570,Sales,2695,63,82,4.67
M_3571,Finance,2081,107,26,4.63
M_3572,Product Management,1440,33,19,6.7
M_3573,Data Science,2921,66,94,4.64
M_3574,Legal,4104,170,74,4.23
M_3575,HR,2277,60,65,4.85
M_3576,Engineering,358,7,13,4.58
M_3577,Marketing,3103,114,60,6.75
M_3578,Customer Support,3386,86,55,3.94
M_3579,Marketing,1072,28,14,6.38
M_3580,Marketing,2658,61,36,5.45
M_3581,Product Management,2906,81,34,6.13
M_3582,HR,2434,118,30,6.63
M_3583,Product Management,1788,93,41,5.36
M_3584,HR,3414,130,67,4.93
M_3585,Sales,2136,85,66,5.91
M_3586,Marketing,1163,24,41,5.02
M_3587,Customer Support,655,14,21,3.28
M_3588,Engineering,3634,110,94,6.29
M_3589,Engineering,3054,127,39,5.48
M_3590,IT,2579,127,80,4.25
M_3591,Engineering,2103,92,43,3.58
M_3592,Finance,2023,72,25,3.37
M_3593,Finance,1531,37,54,5.51
M_3594,Marketing,2111,108,42,5.06
M_3595,Operations,591,20,9,4.82
M_3596,Sales,1837,90,66,6.35
M_3597,Finance,2220,89,82,4.62
M_3598,HR,3048,151,61,5.73
M_3599,Operations,2464,138,50,5.43
M_3600,Engineering,3215,182,88,5.23
M_3601,Finance,3714,153,118,3.84
M_3602,Engineering,3452,139,41,4.63
M_3603,Sales,2923,89,81,6.34
M_3604,Sales,2510,144,96,5.34
M_3605,Engineering,1617,61,28,6.17
M_3606,Customer Support,3165,79,117,6.22
M_3607,Sales,4011,149,154,6.34
M_3608,R&D,2807,70,50,6.27
M_3609,IT,4225,169,137,5.65
M_3610,Finance,1126,47,19,4.82
M_3611,Engineering,1461,48,46,5.17
M_3612,HR,3269,74,110,6.5
M_3613,Customer Support,2737,158,47,4.59
M_3614,HR,3682,187,115,4.36
M_3615,Engineering,2486,133,85,4.29
M_3616,Finance,1718,59,35,4.97
M_3617,Product Management,2307,116,34,4.55
M_3618,Customer Support,1120,44,14,6.08
M_3619,Engineering,1484,41,40,5.18
M_3620,Operations,3375,84,132,5.64
M_3621,Sales,3285,111,113,5.47
M_3622,Sales,2826,72,65,4.73
M_3623,Product Management,951,56,24,4.29
M_3624,Sales,2177,47,40,4.95
M_3625,Sales,1397,52,20,6.33
M_3626,Engineering,3558,135,87,5.55
M_3627,Product Management,1974,63,47,5.56
M_3628,Customer Support,1522,65,39,3.66
M_3629,Operations,2526,65,97,4.87
M_3630,Customer Support,1923,98,54,4.06
M_3631,Engineering,3835,127,108,5.37
M_3632,Marketing,1838,80,25,5.97
M_3633,HR,1240,60,49,4.15
M_3634,Engineering,562,31,18,6.01
M_3635,Marketing,2472,132,89,7.4
M_3636,R&D,1994,88,44,5.89
M_3637,Engineering,1213,43,30,4.98
M_3638,Sales,3570,143,91,5.63
M_3639,Sales,3100,157,49,5.96
M_3640,Sales,2474,136,75,5.33
M_3641,Legal,3727,90,138,4.57
M_3642,Marketing,3096,109,46,4.51
M_3643,Marketing,1759,89,22,4.06
M_3644,Customer Support,1564,58,50,4.81
M_3645,Engineering,3236,107,58,5.17
M_3646,Marketing,2856,104,82,4.85
M_3647,HR,2652,116,81,4.11
M_3648,Finance,1738,104,34,5.63
M_3649,Data Science,3047,121,104,4.26
M_3650,Customer Support,1820,51,48,4.51
M_3651,HR,2408,63,86,6.32
M_3652,Customer Support,3802,82,125,4.98
M_3653,Engineering,1905,80,68,3.97
M_3654,Engineering,1084,45,11,4.29
M_3655,Sales,1552,43,26,6.02
M_3656,Sales,3394,162,43,4.89
M_3657,Marketing,2729,135,63,3.85
M_3658,Operations,2384,72,87,5.36
M_3659,R&D,2041,68,49,5.35
M_3660,Marketing,2936,175,104,5.88
M_3661,Marketing,1735,60,34,5.63
M_3662,Engineering,2775,139,56,5.25
M_3663,Engineering,1841,70,67,4.49
M_3664,Finance,1692,87,38,5.7
M_3665,Marketing,1926,97,64,6.72
M_3666,Product Management,2162,100,36,4.9
M_3667,Engineering,2456,133,94,4.34
M_3668,Engineering,2711,156,73,4.4
M_3669,Marketing,150,6,4,4.66
M_3670,Sales,1773,52,22,6.13
M_3671,Engineering,2147,77,53,3.4
M_3672,Customer Support,3854,193,142,5.04
M_3673,Engineering,1527,70,55,5.61
M_3674,Finance,2646,71,30,3.72
M_3675,Sales,3845,84,73,4.88
M_3676,Engineering,1318,62,30,5.31
M_3677,HR,2854,85,43,5.03
M_3678,Customer Support,1777,71,56,5.06
M_3679,HR,2045,101,31,5.23
M_3680,Customer Support,1777,75,36,5.73
M_3681,Engineering,1841,42,55,4.67
M_3682,Customer Support,4949,135,121,3.9
M_3683,Sales,3260,93,104,4.73
M_3684,Operations,3491,105,135,5.5
M_3685,Finance,2942,125,39,5.32
M_3686,R&D,1054,42,32,5.6
M_3687,HR,2855,80,48,5.6
M_3688,Engineering,3465,78,77,3.39
M_3689,Engineering,1731,46,19,4.24
M_3690,Customer Support,3368,199,47,4.26
M_3691,Marketing,3133,121,61,4.77
M_3692,Customer Support,4166,227,84,4.61
M_3693,Sales,2123,114,78,6.86
M_3694,Sales,1512,61,48,6.95
M_3695,Engineering,2174,104,85,4.85
M_3696,IT,3792,105,106,4.8
M_3697,Operations,854,40,14,4.74
M_3698,R&D,638,19,12,5.18
M_3699,Sales,2580,137,50,6.32
M_3700,Operations,2101,49,41,5.68
M_3701,Operations,2506,127,75,5.85
M_3702,Sales,3350,80,86,3.61
M_3703,Product Management,2002,110,43,5.21
M_3704,R&D,814,26,11,6.29
M_3705,Legal,4340,200,46,4.5
M_3706,Customer Support,1602,63,26,5.65
M_3707,Sales,1546,53,20,5.71
M_3708,Sales,3493,160,117,6.05
M_3709,IT,2153,124,28,4.54
M_3710,Engineering,2442,52,77,4.02
M_3711,Customer Support,2934,166,63,5.46
M_3712,Operations,3475,154,42,6.03
M_3713,Operations,2199,114,75,5.2
M_3714,Data Science,3867,136,105,4.1
M_3715,Sales,577,22,9,6.05
M_3716,Sales,3183,174,117,7.11
M_3717,Engineering,1744,63,19,6.65
M_3718,Marketing,3735,154,59,5.25
M_3719,Sales,2627,54,85,4.09
M_3720,Sales,1894,49,59,6.46
M_3721,Product Management,3096,141,57,5.05
M_3722,R&D,3303,160,39,6.12
M_3723,Engineering,3077,133,109,5.3
M_3724,HR,1573,40,30,4.36
M_3725,R&D,2064,78,32,5.27
M_3726,Engineering,2496,85,63,6.13
M_3727,Engineering,2462,98,91,4.91
M_3728,Engineering,3174,173,35,4.61
M_3729,Finance,686,35,22,3.92
M_3730,Engineering,2800,65,76,4.34
M_3731,IT,2239,124,50,5.0
M_3732,Marketing,1745,67,56,6.0
M_3733,Marketing,1831,91,71,4.42
M_3734,Sales,2306,59,38,7.28
M_3735,Marketing,150,7,2,4.48
M_3736,Operations,1868,55,69,6.79
M_3737,Customer Support,1711,64,51,5.94
M_3738,Customer Support,2979,61,68,4.68
M_3739,Finance,1775,46,48,3.67
M_3740,Legal,2306,54,74,4.38
M_3741,Customer Support,3888,115,129,4.28
M_3742,Customer Support,3394,81,127,3.54
M_3743,Engineering,3312,157,75,5.48
M_3744,Engineering,2050,43,38,4.37
M_3745,Sales,2988,133,87,5.27
M_3746,Operations,2289,58,51,4.87
M_3747,HR,2323,134,64,4.84
M_3748,HR,2868,164,64,7.01
M_3749,Legal,1962,56,28,4.24
M_3750,Legal,3843,171,92,5.0
M_3751,Legal,2355,49,72,4.52
M_3752,Sales,3056,175,103,6.35
M_3753,Operations,3810,155,94,5.5
M_3754,Sales,3428,74,51,6.64
M_3755,Engineering,1231,41,27,5.33
M_3756,Engineering,2900,66,97,5.07
M_3757,Sales,3265,116,73,5.96
M_3758,HR,3302,154,102,5.05
M_3759,Product Management,1498,58,37,4.41
M_3760,Engineering,1908,67,32,5.13
M_3761,Customer Support,3395,84,115,4.69
M_3762,Finance,1814,54,22,5.5
M_3763,Sales,2230,53,57,5.9
M_3764,Marketing,3918,204,63,5.43
M_3765,Sales,2456,62,29,5.85
M_3766,Finance,1845,80,46,4.74
M_3767,Marketing,1710,57,42,5.61
M_3768,Engineering,2799,81,87,4.8
M_3769,Engineering,1300,59,42,5.28
M_3770,Finance,2277,87,72,5.87
M_3771,Legal,2799,100,62,4.11
M_3772,Sales,3669,160,106,6.47
M_3773,Customer Support,3100,122,84,4.74
M_3774,Operations,1857,59,42,6.71
M_3775,R&D,3560,150,99,4.97
M_3776,Customer Support,2230,104,85,5.19
M_3777,Finance,1387,29,21,5.07
M_3778,Operations,2345,90,87,3.9
M_3779,Legal,3794,84,44,4.22
M_3780,HR,2648,72,50,5.79
M_3781,Sales,2511,106,46,5.63
M_3782,Engineering,3973,217,114,3.48
M_3783,Customer Support,1211,66,16,4.96
M_3784,Customer Support,1342,30,48,3.67
M_3785,Engineering,1045,38,36,5.12
M_3786,Finance,2835,122,83,6.38
M_3787,Marketing,2649,68,62,5.92
M_3788,Engineering,3888,196,147,6.36
M_3789,Data Science,2719,135,94,4.7
M_3790,Sales,2136,119,53,5.97
M_3791,Engineering,2501,50,77,4.06
M_3792,Finance,2605,74,70,4.47
M_3793,Customer Support,995,52,27,4.15
M_3794,Engineering,4939,231,98,4.22
M_3795,Operations,2967,165,70,6.41
M_3796,Finance,2689,59,33,3.42
M_3797,Engineering,3053,133,63,6.33
M_3798,Engineering,3138,134,96,6.12
M_3799,Finance,2373,50,91,5.23
M_3800,Sales,1931,78,75,4.74
M_3801,R&D,3039,134,81,3.91
M_3802,Customer Support,2847,78,80,4.19
M_3803,Data Science,1771,54,27,5.65
M_3804,Sales,3777,172,116,5.92
M_3805,IT,2764,107,33,4.43
M_3806,Marketing,3156,171,58,6.59
M_3807,Sales,3752,126,112,7.34
M_3808,Engineering,2519,77,48,4.93
M_3809,Engineering,2785,165,32,5.57
M_3810,Operations,3229,182,112,4.01
M_3811,Marketing,1847,39,35,4.92
M_3812,Sales,2548,129,30,6.67
M_3813,Operations,2612,63,31,5.41
M_3814,Sales,1639,34,28,5.33
M_3815,Finance,4585,141,70,4.94
M_3816,HR,1233,37,40,4.62
M_3817,Customer Support,1331,70,26,4.7
M_3818,Customer Support,3682,178,125,5.04
M_3819,Marketing,3141,186,47,4.06
M_3820,HR,1576,76,39,5.18
M_3821,HR,3046,111,93,5.34
M_3822,Customer Support,3821,183,112,4.35
M_3823,Sales,2472,148,69,5.68
M_3824,Sales,4838,234,182,5.46
M_3825,Engineering,948,47,15,4.95
M_3826,Marketing,3124,179,77,5.6
M_3827,Marketing,3549,87,129,5.23
M_3828,Product Management,3302,159,40,3.68
M_3829,Sales,2316,125,27,6.84
M_3830,HR,2238,130,38,5.18
M_3831,Customer Support,2899,82,84,6.02
M_3832,Customer Support,3234,129,57,3.93
M_3833,HR,3042,143,47,4.62
M_3834,Marketing,3436,102,81,5.14
M_3835,Sales,1583,69,44,6.31
M_3836,R&D,2295,69,40,3.57
M_3837,Engineering,1653,55,31,4.48
M_3838,R&D,2152,81,61,5.57
M_3839,Operations,3413,140,130,4.27
M_3840,Finance,2597,98,78,6.17
M_3841,Engineering,4846,192,162,4.7
M_3842,Marketing,2674,85,56,4.61
M_3843,HR,2553,67,46,5.57
M_3844,Engineering,2595,56,61,6.27
M_3845,Operations,1925,53,65,5.27
M_3846,IT,2447,105,57,6.2
M_3847,Finance,3515,180,124,6.5
M_3848,Customer Support,2602,69,103,3.8
M_3849,Engineering,1785,43,21,5.87
M_3850,HR,1667,83,18,4.17
M_3851,Engineering,2094,67,30,5.52
M_3852,Operations,2566,148,55,5.31
M_3853,R&D,3574,173,49,6.34
M_3854,Operations,1293,42,46,5.91
M_3855,Engineering,2212,69,23,5.66
M_3856,HR,2629,107,51,5.45
M_3857,Finance,849,19,13,5.48
M_3858,HR,1749,43,66,4.92
M_3859,Product Management,1888,51,56,4.92
M_3860,Customer Support,1783,90,66,5.79
M_3861,Operations,2672,108,104,6.27
M_3862,HR,2355,48,58,4.84
M_3863,Sales,2000,93,34,6.31
M_3864,Engineering,2885,106,45,5.28
M_3865,HR,4050,163,67,3.95
M_3866,HR,3975,113,124,4.7
M_3867,Operations,769,32,8,6.59
M_3868,Operations,3019,178,34,4.88
M_3869,Engineering,2339,53,66,6.64
M_3870,HR,2639,82,77,5.96
M_3871,Engineering,2141,63,64,5.32
M_3872,Engineering,2605,77,55,5.53
M_3873,Customer Support,2636,92,90,3.93
M_3874,Engineering,1978,104,51,5.06
M_3875,HR,1693,95,22,6.58
M_3876,Engineering,2096,58,71,4.45
M_3877,Product Management,2710,113,104,5.88
M_3878,Finance,3039,138,35,4.24
M_3879,Sales,3268,133,71,4.87
M_3880,Marketing,2055,76,50,6.98
M_3881,Customer Support,2755,76,39,4.71
M_3882,IT,3366,133,121,4.6
M_3883,Sales,3549,127,65,7.2
M_3884,Legal,2447,126,81,5.56
M_3885,R&D,2301,116,69,5.94
M_3886,R&D,2672,67,74,4.52
M_3887,Operations,1465,34,23,4.85
M_3888,Operations,2325,130,38,5.65
M_3889,HR,3170,131,36,5.86
M_3890,Customer Support,3077,167,52,4.57
M_3891,Finance,2256,50,45,5.16
M_3892,Operations,2695,110,94,5.27
M_3893,HR,1757,73,36,6.24
M_3894,Customer Support,3133,170,102,5.35
M_3895,Customer Support,2429,58,56,3.5
M_3896,Engineering,2251,66,75,4.79
M_3897,Product Management,2174,78,85,4.22
M_3898,Finance,2443,133,42,5.83
M_3899,Product Management,2096,120,75,5.95
M_3900,Marketing,3092,184,88,5.66
M_3901,HR,2144,125,74,5.02
M_3902,R&D,3933,79,116,4.96
M_3903,Sales,3818,83,86,5.93
M_3904,Product Management,1697,43,28,4.58
M_3905,Marketing,2562,86,31,4.45
M_3906,Marketing,1914,101,49,3.81
M_3907,Sales,2206,122,87,7.1
M_3908,Finance,4302,118,138,5.35
M_3909,Sales,2223,99,44,6.37
M_3910,Engineering,2824,160,98,6.23
M_3911,Sales,2987,115,98,4.66
M_3912,Engineering,1599,38,29,3.67
M_3913,IT,1730,66,18,5.58
M_3914,IT,1414,49,19,5.45
M_3915,HR,1702,73,61,3.69
M_3916,Customer Support,150,5,5,4.86
M_3917,Sales,2990,61,56,5.4
M_3918,Operations,4348,259,80,4.77
M_3919,Customer Support,2633,109,88,4.43
M_3920,R&D,1225,47,46,3.05
M_3921,HR,1921,111,64,4.77
M_3922,Customer Support,2087,54,58,4.06
M_3923,Sales,1584,43,27,6.38
M_3924,Data Science,3274,171,84,5.14
M_3925,Engineering,3229,98,54,5.65
M_3926,Finance,1460,75,49,3.14
M_3927,Operations,3152,97,68,4.42
M_3928,Operations,3874,82,135,5.31
M_3929,Engineering,4212,171,90,4.95
M_3930,R&D,5078,141,176,5.61
M_3931,Engineering,1688,84,33,3.86
M_3932,Operations,5041,230,116,5.81
M_3933,Sales,2181,124,62,5.49
M_3934,Sales,1966,100,23,5.52
M_3935,Finance,2794,76,107,5.68
M_3936,HR,1976,102,53,6.18
M_3937,Engineering,2859,130,72,6.03
M_3938,Engineering,1311,61,46,6.75
M_3939,HR,2285,121,82,6.18
M_3940,Customer Support,3657,157,93,4.18
M_3941,Legal,2448,94,92,4.61
M_3942,Engineering,2627,119,31,5.05
M_3943,HR,2927,93,39,6.81
M_3944,Engineering,3553,97,99,5.88
M_3945,Engineering,1010,45,20,5.1
M_3946,Operations,3026,88,72,5.76
M_3947,Finance,2258,52,44,4.05
M_3948,Engineering,2649,53,58,5.18
M_3949,Sales,3453,153,119,5.0
M_3950,Engineering,1425,49,39,3.72
M_3951,Product Management,1588,79,63,5.73
M_3952,IT,758,26,25,5.74
M_3953,Engineering,2005,79,36,5.58
M_3954,Sales,3697,134,66,5.79
M_3955,Product Management,2391,110,48,4.25
M_3956,R&D,1293,44,45,4.06
M_3957,HR,2062,120,22,4.7
M_3958,Engineering,1160,66,19,5.22
M_3959,Engineering,1487,80,55,6.03
M_3960,Finance,2849,161,83,6.12
M_3961,HR,1443,54,24,3.89
M_3962,Engineering,3501,145,58,4.69
M_3963,Finance,2435,120,87,4.56
M_3964,Engineering,2577,123,94,3.09
M_3965,Customer Support,2249,125,39,5.37
M_3966,Sales,3195,155,72,5.82
M_3967,Engineering,3204,191,112,5.16
M_3968,Finance,2801,95,92,6.09
M_3969,HR,3008,160,103,5.26
M_3970,IT,2309,110,58,4.88
M_3971,Finance,2987,142,111,5.56
M_3972,Sales,2195,72,43,6.88
M_3973,Operations,2502,128,36,5.6
M_3974,Sales,2252,126,70,6.67
M_3975,Legal,2088,60,54,4.42
M_3976,HR,1879,84,66,5.03
M_3977,Finance,2920,104,36,5.32
M_3978,Engineering,3679,219,129,4.64
M_3979,HR,3553,139,66,4.75
M_3980,Product Management,1369,39,40,6.09
M_3981,Customer Support,3660,129,41,6.3
M_3982,Sales,2213,102,62,7.42
M_3983,Sales,3040,70,95,4.44
M_3984,Customer Support,1684,74,35,3.77
M_3985,R&D,2627,150,43,4.45
M_3986,Engineering,2782,150,72,5.39
M_3987,Marketing,1163,26,40,2.76
M_3988,Sales,3047,182,60,5.67
M_3989,Product Management,3711,177,65,6.43
M_3990,Engineering,2342,62,43,5.87
M_3991,Sales,3724,76,143,5.07
M_3992,Customer Support,2329,62,48,4.34
M_3993,Engineering,3264,174,32,5.89
M_3994,Marketing,503,10,16,5.91
M_3995,Marketing,4676,137,144,4.79
M_3996,Sales,3845,193,53,5.95
M_3997,HR,2243,97,88,4.59
M_3998,Marketing,725,37,20,4.38
M_3999,Engineering,2759,137,69,5.07
M_4000,Finance,1200,26,25,4.77
M_4001,Customer Support,2900,161,107,3.84
M_4002,Customer Support,2870,83,49,5.18
M_4003,Engineering,1652,69,30,5.62
M_4004,Engineering,3508,160,47,5.88
M_4005,Sales,3225,86,105,4.98
M_4006,HR,3378,199,94,3.72
M_4007,HR,2507,99,70,5.49
M_4008,Operations,1226,27,20,4.53
M_4009,Engineering,3380,194,99,4.57
M_4010,Engineering,2256,98,74,4.1
M_4011,HR,1249,59,25,5.05
M_4012,Operations,3716,152,126,6.33
M_4013,Engineering,4389,234,89,4.93
M_4014,Operations,2462,52,80,4.01
M_4015,Sales,4443,136,48,6.58
M_4016,Legal,2582,100,68,4.74
M_4017,Legal,2157,49,84,2.83
M_4018,Sales,1932,93,76,6.46
M_4019,Sales,3973,142,73,7.91
M_4020,HR,1797,55,41,3.0
M_4021,Sales,3161,63,37,4.71
M_4022,Operations,1996,97,72,2.85
M_4023,Customer Support,2085,111,56,4.79
M_4024,Operations,3427,122,73,5.94
M_4025,Customer Support,2157,91,28,4.95
M_4026,HR,2135,62,81,6.02
M_4027,Engineering,3519,157,91,5.85
M_4028,Customer Support,3937,80,72,5.87
M_4029,HR,3080,121,63,6.12
M_4030,Operations,1910,87,34,4.96
M_4031,Sales,2040,115,57,6.14
M_4032,Engineering,2571,90,97,4.28
M_4033,Data Science,2788,141,99,4.97
M_4034,Engineering,1610,70,38,5.25
M_4035,Data Science,3150,179,109,5.15
M_4036,IT,2576,92,58,6.21
M_4037,Customer Support,955,31,16,4.5
M_4038,Operations,1663,92,65,4.42
M_4039,Finance,2046,44,39,4.33
M_4040,Product Management,2434,61,47,5.58
M_4041,Sales,4200,97,166,4.27
M_4042,Marketing,2714,145,38,5.49
M_4043,Operations,1743,35,57,5.94
M_4044,HR,2698,146,102,5.4
M_4045,HR,2183,83,55,5.07
M_4046,Sales,2792,56,28,5.83
M_4047,Finance,3022,108,64,4.32
M_4048,Product Management,3588,98,47,4.46
M_4049,Sales,2478,111,55,5.83
M_4050,R&D,3975,187,133,5.35
M_4051,Operations,3317,131,76,5.92
M_4052,Customer Support,1863,40,42,4.66
M_4053,Finance,4488,207,119,6.28
M_4054,Customer Support,2794,149,76,6.02
M_4055,Engineering,1748,85,62,5.77
M_4056,Customer Support,3987,212,76,5.82
M_4057,Engineering,4369,122,151,4.14
M_4058,Legal,2470,137,66,3.93
M_4059,Data Science,2046,67,38,5.56
M_4060,Sales,2344,48,44,4.54
M_4061,Sales,3143,168,65,5.86
M_4062,Customer Support,3650,210,104,5.43
M_4063,Sales,3013,139,50,7.39
M_4064,Product Management,2591,75,97,4.71
M_4065,Engineering,3848,115,104,4.51
M_4066,Engineering,2218,85,83,5.27
M_4067,IT,3427,191,39,4.58
M_4068,Operations,2240,58,45,4.92
M_4069,Product Management,2887,153,30,5.42
M_4070,Sales,2397,75,43,5.88
M_4071,Operations,2449,128,87,5.24
M_4072,Finance,2160,122,23,4.79
M_4073,Finance,3710,137,85,4.56
M_4074,Operations,1840,63,24,4.61
M_4075,Finance,1833,95,41,4.0
M_4076,HR,4408,181,155,5.33
M_4077,Sales,3380,160,96,6.79
M_4078,Customer Support,353,15,11,5.29
M_4079,Sales,1991,51,40,5.57
M_4080,Operations,869,46,33,4.5
M_4081,Sales,1644,45,51,6.39
M_4082,Operations,150,8,3,5.84
M_4083,Customer Support,2376,71,54,4.83
M_4084,Sales,1472,72,55,7.49
M_4085,Engineering,2553,80,69,5.02
M_4086,Engineering,1037,33,32,4.8
M_4087,Finance,2574,83,57,4.78
M_4088,Product Management,2126,106,35,4.09
M_4089,Engineering,3851,162,122,5.63
M_4090,Customer Support,3770,208,106,4.77
M_4091,Sales,3206,103,80,6.3
M_4092,Marketing,2206,105,63,7.0
M_4093,R&D,4286,214,69,5.03
M_4094,Sales,1102,28,37,3.51
M_4095,Marketing,1236,44,47,5.63
